int,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,km2,m,frac,frac,MCM,MCM,1-100,1-100,1-100,1-100,1-100,frac,frac,frac,Frac,frac,frac,fact,fact
WatProvID,RES_INIT,GWT_INIT,GWT_RECH,INFORMAL,RES_FLO,RES_MAX,GWT_MAX,ENV_FRAC,DOM_CONS_F,DOM_REU,IRR_REU,IND_CONS_F,IND_REU,ENV_USE,AREA_WP,HP_ELV,HP_FAC,HP_EFF,RES_extra,DESAL,DOM_PRI,IND_PRI,IRR_PRI,ENV_PRI,DWN_PRI,IRR_CONS_F,URB_DEM,IND_DEM,IRR_AREA,Ext_User,DWN_DEM,Calibration,IRR_COR
507,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,62137,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.71056775
508,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,14914.7,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
509,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,48701.3,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.9758325
510,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,13060.2,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.688105
511,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,51879.3,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,1.02,0.36520725
512,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,460.293,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
513,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,44132.1,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.3191925
514,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,14951.5,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.9344045
515,0.8,0.7,0.05,0,0.9408,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,18871.8,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.1964475
516,0.8,0.7,0.05,0,0.0129,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,10341,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.6185825
517,0.8,0.7,0.05,0,0.3865,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,51401.9,50,1,0.75,0,-999,99,99,99,99,99,0.94,1,1,1,0,0,1.02,1.2414825
518,0.8,0.7,0.05,0,0.0116,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,38339.3,50,1,0.75,0,0,99,99,99,99,99,0.94,1,1,1,0,0,1.02,1.47116
519,0.8,0.7,0.05,0,0.0845,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,30615,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.02,1.093235
520,0.8,0.7,0.05,0,0.0429,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,26284.3,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.02,4.221015
521,0.8,0.7,0.05,0,0.1558,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,13489.9,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
522,0.8,0.7,0.05,0,0.0019,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,49915.3,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,4.1651375
523,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,575.404,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
524,0.8,0.7,0.05,0,0.0336,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,151315,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,3.6001025
525,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,51961.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.55705
526,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,21961.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.307692
527,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7096.43,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.65106575
528,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,1176.42,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
529,0.8,0.7,0.05,0,0.2649,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,62958.3,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.02,3.242155
530,0.8,0.7,0.05,0,0.0775,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,111340,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,10
531,0.8,0.7,0.05,0,0.7613,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,48260.8,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
532,0.8,0.7,0.05,0,0.3305,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,61214.4,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,2.0745575
533,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,9399.63,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
534,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,57717.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
535,0.8,0.7,0.05,0,0.9627,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,23197.7,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.12726
536,0.8,0.7,0.05,0,0.0354,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12006.4,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
537,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25040.1,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.1036425
538,0.8,0.7,0.05,0,0.0458,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,44866.7,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.5603795
539,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12053.8,50,1,0.75,0,0,99,99,99,99,99,0.83,1,1,1,0,0,1.02,3.4923625
540,0.8,0.7,0.05,0,0.0121,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,21282.6,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.54979
541,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,124.59,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0
542,0.8,0.7,0.05,0,0.1574,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,232598,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,10
543,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,120635,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.141265
544,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,39958.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.22167
545,0.8,0.7,0.05,0,0.0229,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,314191,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.102022
546,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,82249.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
547,0.8,0.7,0.05,0,0.0081,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,142253,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.31944
548,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,94595.5,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.374995
549,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,17295.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1745885
550,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25928.1,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.35827
551,0.8,0.7,0.05,0,0.0055,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,33000.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.86289725
552,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,183266,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.80801
553,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,109364,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.0119875
554,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,241256,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.46577
555,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,53082.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.26572375
556,0.8,0.7,0.05,0,0.7029,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,62219.5,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.227955
557,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,92008.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.5557625
558,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,55957.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.7767025
559,0.8,0.7,0.05,0,0.2749,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,79305.3,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.3492375
560,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,126613,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.82346775
561,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,521635,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
562,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,16762.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
563,0.8,0.7,0.05,0,0.0026,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,442417,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.771398
564,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,19360.2,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,4.3917575
565,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,24642.3,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,8.6169525
566,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,74385.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,8.4252075
567,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,115405,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.546775
568,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25236.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
569,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,109159,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.56011675
570,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,79779.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.21336525
571,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,63102.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.4444475
572,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,134175,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.4731625
573,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8220.74,50,1,0.75,0,-999,99,99,99,99,99,0.72,1,1,1,0,0,1.02,0
574,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,163404,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.4983415
575,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,50737.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.5238075
576,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,76303.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.20148125
577,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,17316.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
578,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,69213.1,50,1,0.75,0,-999,99,99,99,99,99,0.71,1,1,1,0,0,1.02,10
579,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,20200.5,50,1,0.75,0,-999,99,99,99,99,99,0.91,1,1,1,0,0,1.02,1.49249
580,0.8,0.7,0.05,0,0.1076,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,75998.6,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.8663025
581,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,37809.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
582,0.8,0.7,0.05,0,0.1901,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,24791.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.18278
583,0.8,0.7,0.05,0,0.051,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,154373,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.4537675
584,0.8,0.7,0.05,0,0.2537,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,16922,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.69177025
585,0.8,0.7,0.05,0,0.3498,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5642.35,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.951895
586,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8888.72,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,5.249875
587,0.8,0.7,0.05,0,0.2472,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,229978,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.74111025
588,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,6201.79,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.31206175
589,0.8,0.7,0.05,0,0.1354,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,114535,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.72711
590,0.8,0.7,0.05,0,0.0636,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,48488.2,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.4379905
592,0.8,0.7,0.05,0,0.2143,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,79732.2,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.877078
593,0.8,0.7,0.05,0,0.4095,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,58576.8,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,4.0197775
594,0.8,0.7,0.05,0,0.5663,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,14815.3,50,1,0.75,0,0,99,99,99,99,99,0.71,1,1,1,0,0,1.02,1.47219
595,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,30619.1,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.575265
596,0.8,0.7,0.05,0,0.0351,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,29016,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.5784925
597,0.8,0.7,0.05,0,0.0079,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,6944.8,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
598,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,14258.9,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,5.7594275
599,0.8,0.7,0.05,0,0.6042,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,444649,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,4.10407
600,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7166.39,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
601,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,71500,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.389385
602,0.8,0.7,0.05,0,0.4845,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,138741,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.2883875
603,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25773.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
604,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,82639.5,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,10
605,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12494.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
606,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8396.23,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
607,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,1964.1,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
608,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,24978.7,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
609,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,63299.1,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,10
610,0.8,0.7,0.05,0,0.0033,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,118069,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.1343075
611,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,81900.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
612,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,9158.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.51303725
613,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,47748.2,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.499946
614,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,144.486,50,1,0.75,0,0,99,99,99,99,99,1,1,1,1,0,0,1.02,0
615,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,861.79,50,1,0.75,0,0,99,99,99,99,99,1,1,1,1,0,0,1.02,0
616,0.8,0.7,0.05,0,0.2879,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,116327,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.3282935
617,0.8,0.7,0.05,0,0.118,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,146465,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,5.7334675
618,0.8,0.7,0.05,0,0.2367,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,152396,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.635595
619,0.8,0.7,0.05,0,0.2945,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,62755,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.1
620,0.8,0.7,0.05,0,0.2785,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,111107,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.84684825
621,0.8,0.7,0.05,0,0.4496,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,79989.9,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.6091895
622,0.8,0.7,0.05,0,0.0036,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,28280.4,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.44283675
623,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,18297.3,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.83655825
624,0.8,0.7,0.05,0,0.0038,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,36815.5,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.656145
625,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,595.431,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
626,0.8,0.7,0.05,0,0.3028,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,34182.9,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.5449225
627,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,27271.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.47734475
628,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,36569.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.61192925
629,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,116157,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.12140675
630,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,17575.5,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.57724
631,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,51928.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.595315
632,0.8,0.7,0.05,0,0.3077,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,153864,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.994565
633,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12408.5,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.28945725
634,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7362.42,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
635,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5188.52,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
636,0.8,0.7,0.05,0,0.0002,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,73677.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.4621025
637,0.8,0.7,0.05,0,0.2802,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,93193.1,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.7775325
638,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,140619,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.69502675
639,0.8,0.7,0.05,0,0.9718,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,37291.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,6.41113
