int,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,km2,m,frac,frac,MCM,MCM,1-100,1-100,1-100,1-100,1-100,frac,frac,frac,Frac,frac,frac,fact,fact
WatProvID,RES_INIT,GWT_INIT,GWT_RECH,INFORMAL,RES_FLO,RES_MAX,GWT_MAX,ENV_FRAC,DOM_CONS_F,DOM_REU,IRR_REU,IND_CONS_F,IND_REU,ENV_USE,AREA_WP,HP_ELV,HP_FAC,HP_EFF,RES_extra,DESAL,DOM_PRI,IND_PRI,IRR_PRI,ENV_PRI,DWN_PRI,IRR_CONS_F,URB_DEM,IND_DEM,IRR_AREA,Ext_User,DWN_DEM,Calibration,IRR_COR
1270,0.8,0.7,1,0,0.002,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,33477,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1271,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,23668.4,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1272,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5159.85,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1273,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,87789.3,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.629379791
1274,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,19296.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.287244072
1275,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,304491,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.044219456
1276,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,235937,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.242568474
1277,0.8,0.7,1,0,0.9848,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,92130.5,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.027841904
1278,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,218236,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.183786694
1279,0.8,0.7,1,0,0.7424,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,327159,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.273101102
1280,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,117090,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.907660505
1281,0.8,0.7,1,0,0.0015,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,316475,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.060686993
1282,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,75111.4,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.476386647
1283,0.8,0.7,1,0,0.0018,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,76708.3,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.174279975
1284,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24584.4,50,1,0.75,1000,-999,99,99,99,99,99,0.958,1,1,0.970772443,0,0,1.02,2
1285,0.8,0.7,1,0,0.0256,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,75542.4,50,1,0.75,1000,0.02,99,99,99,99,99,0.832,1,1,0.865384615,0,0,1.02,2
1286,0.8,0.7,1,0,0.0279,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,58782.9,50,1,0.75,1000,0.02,99,99,99,99,99,0.826,1,1,0.859564165,0,0,1.02,2
1287,0.8,0.7,1,0,0.1897,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,148806,50,1,0.75,1000,0.02,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1288,0.8,0.7,1,0,0.2178,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,31701.6,50,1,0.75,1000,0.02,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1289,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7432.49,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1290,0.8,0.7,1,0,0.3392,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,142629,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1291,0.8,0.7,1,0,0.0046,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,88854,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1292,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,16419.3,50,1,0.75,1000,0,99,99,99,99,99,0.958,1,1,0.970772443,0,0,1.02,1.772055533
1293,0.8,0.7,1,0,0.0323,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8238.74,50,1,0.75,1000,-999,99,99,99,99,99,0.904,1,1,0.92920354,0,0,1.02,1.8877774
1294,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,746.102,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.729104634
1295,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1386.89,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,2
1296,0.8,0.7,1,0,0.1058,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,78780.8,50,1,0.75,1000,11.1,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1297,0.8,0.7,1,0,0.014,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,66806.4,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.444920103
1298,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,12746.3,50,1,0.75,1000,0.688235294,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.613547747
1299,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17465.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.16419822
1300,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,14437.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.54453815
1301,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,122120,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.029003217
1302,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,50246,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.009591828
1303,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,25359.6,50,1,0.75,1000,0.5,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.014140734
1304,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,22048.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.004252685
1305,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,50611.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.002307903
1306,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,99783.7,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.007329204
1307,0.8,0.7,1,0,0.9648,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,77310.4,50,1,0.75,1000,0.025,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.009789845
1308,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,58904.1,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1309,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24697.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1310,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,171491,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.020136988
1311,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,194087,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.004203703
1312,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,87589.5,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.009675301
1313,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,97829.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.002085314
1314,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,25980.7,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.006766374
1315,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,127787,50,1,0.75,1000,0.011111111,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001392347
1316,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,35433.2,50,1,0.75,1000,0.011111111,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.000925782
1317,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,60203.9,50,1,0.75,1000,0.011111111,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001146023
1318,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,815557,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1319,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,365208,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.620812563
1320,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5279.18,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1321,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,708793,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1322,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,461644,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1323,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,228059,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1324,0.8,0.7,1,0,0.1114,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,461002,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
1325,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1067570,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.64
1326,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,84234.1,50,1,0.75,1000,0,99,99,99,99,99,0.964,1,1,0.975103734,0,0,1.02,2
1327,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,23355.5,50,1,0.75,1000,25,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.0001871
1328,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,6044.96,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.001270812
1329,0.8,0.7,1,0,0.0111,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,41378.3,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1330,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8381.18,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.120558446
1331,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,407.224,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1333,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,601.453,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1334,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,3299.19,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1335,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5404.84,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1336,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,4185.38,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1337,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,4237.97,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1338,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5025.84,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1339,0.8,0.7,1,0,0.0824,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,26435.2,50,1,0.75,1000,0,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.03386369
1340,0.8,0.7,1,0,0.1606,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,147277,50,1,0.75,1000,3.6,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.056283767
1341,0.8,0.7,1,0,0.1072,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,95083.5,50,1,0.75,1000,3.6,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.07204944
1342,0.8,0.7,1,0,0.1266,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,38759,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.047051876
1343,0.8,0.7,1,0,0.4176,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,77112.9,50,1,0.75,1000,3.6,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.020928223
1344,0.8,0.7,1,0,0.296,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17444.2,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.055675147
1345,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24883.4,50,1,0.75,1000,3.6,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.001429621
1346,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24896.5,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.024744307
1347,0.8,0.7,1,0,0.2253,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,52704.4,50,1,0.75,1000,3.6,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.055308838
1348,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,67786.2,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.021289405
1349,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,27941,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.011172767
1350,0.8,0.7,1,0,0.2677,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,151853,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.045421239
1351,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,9150.61,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.08536614
1352,0.8,0.7,1,0,0.1784,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,13542.6,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.002256045
1353,0.8,0.7,1,0,0.3013,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,78781.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.019132704
1354,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,22162.5,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.013625858
1355,0.8,0.7,1,0,0.7064,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,170070,50,1,0.75,1000,0.05,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1356,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,30347.5,50,1,0.75,1000,0.05,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.007446897
1357,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5473.05,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1358,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,226729,50,1,0.75,1000,0.05,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1359,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,13518.3,50,1,0.75,1000,0.05,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1360,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24318,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1361,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,12093.5,50,1,0.75,1000,0,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
1362,0.8,0.7,1,0,0.3265,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,15348.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1363,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,16541.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1364,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7282.91,50,1,0.75,1000,0.05,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1365,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,103899,50,1,0.75,1000,6.45,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1366,0.8,0.7,1,0,0.1445,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,83162.2,50,1,0.75,1000,6.45,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1367,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,99279.4,50,1,0.75,1000,6.45,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1368,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,109658,50,1,0.75,1000,6.45,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1369,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8068.88,50,1,0.75,1000,0.733333333,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.017038326
1370,0.8,0.7,1,0,0.056,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,39090.1,50,1,0.75,1000,0.68125,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1371,0.8,0.7,1,0,0.0552,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24685.6,50,1,0.75,1000,0.68125,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1372,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,569.132,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1373,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,994.808,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.185519715
1374,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,6002.31,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1375,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,10951.7,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1376,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,18798.3,50,1,0.75,1000,0.688235294,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.367554889
1377,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1251.34,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,2
1378,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,3164.24,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1379,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,844.91,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,2
1380,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,866.135,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,1.425543112
1381,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,2812.93,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1382,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1218.65,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1383,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,4248.63,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1384,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1485.11,50,1,0.75,1000,0,99,99,99,99,99,0.952,1,1,0.966386555,0,0,1.02,2
1385,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1660.7,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,2
1386,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,876.832,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1387,0.8,0.7,1,0,0.0171,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,51427.3,50,1,0.75,1000,3.1,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1388,0.8,0.7,1,0,0.6544,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,20630.8,50,1,0.75,1000,0.1,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1389,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24275.3,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1390,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,222.979,50,1,0.75,1000,0.1,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1391,0.8,0.7,1,0,0.0406,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,112354,50,1,0.75,1000,0.1,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1392,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,128753,50,1,0.75,1000,0.2,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1393,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,45458.7,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1394,0.8,0.7,1,0,0.7156,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5734.62,50,1,0.75,1000,0.228571429,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1395,0.8,0.7,1,0,0.2998,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,13109.8,50,1,0.75,1000,0.228571429,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
1396,0.8,0.7,1,0,0.196,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,19356.2,50,1,0.75,1000,0.228571429,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.152475318
1397,0.8,0.7,1,0,0.1443,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,52717.3,50,1,0.75,1000,11.13333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
1398,0.8,0.7,1,0,0.2754,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,25086.6,50,1,0.75,1000,11.13333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.407594977
1399,0.8,0.7,1,0,0.3909,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,13261.9,50,1,0.75,1000,11.13333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.386093475
1400,0.8,0.7,1,0,0.4657,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,60046.1,50,1,0.75,1000,11.13333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.109209211
